filename,sparse,contiguous,circular,linear,parallel,serial,vertical,horizontal,tracks_elements,point,line,area,bar,rect,text,rule,brush,link,triangle,quantitative,nominal,genomic,nominal_row,d2_size,default_size,d2_color,default_color,d2_text,default_text,stack,overlay,views_elements,visibility,linkingId
two_by_two_p_3_m_18_sw_0_7_s_1_2.json,0,4,0,6,0,2,1,0,4,0,3,0,1,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
hic_matrix_sw_1_2_s_1_0.json,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
two_by_two_p_0_m_14_sw_1_2_s_1_0.json,0,4,0,6,0,2,1,0,4,1,1,1,1,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
basic_two_vertical_p_0_m_11_sw_0_7_s_1_0.json,0,2,0,2,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0
multi_view_link_p_0_m_17_sw_0_7_s_0_7.json,0,3,1,2,0,0,1,0,3,0,1,2,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,1,0,4,0,0
multiple_view_p_1_m_6_sw_1_2_s_0_7.json,0,3,1,2,0,0,1,0,5,1,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,2,4,0,3
two_by_two_uneven_w_p_0_sw_1_0_s_0_7.json,0,4,0,6,0,2,1,0,4,1,1,1,1,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
single_cell_epi_simple_p_0_m_24_sw_2_0_s_1_2.json,3,7,0,2,0,0,1,0,14,3,1,3,0,2,0,1,0,1,1,1,0,0,1,0,0,3,8,0,0,0,2,2,0,0
two_by_two_uneven_w_m_4_sw_1_2_s_0_7.json,0,4,0,6,0,2,1,0,4,2,0,2,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
two_by_two_p_3_m_21_sw_0_7_s_1_0.json,0,4,0,6,0,2,1,0,4,1,0,3,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
multiple_view_p_2_m_9_sw_1_2_s_1_2.json,0,3,1,2,0,0,1,0,5,1,0,1,1,0,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,2,4,0,3
single_cell_epi_p_1_m_10_sw_1_0_s_0_7.json,5,7,0,2,0,0,1,0,23,1,3,0,3,5,2,1,1,3,2,1,0,0,1,0,9,2,14,2,0,0,2,2,1,2
two_horizontal_m_9_sw_0_7_s_2_0.json,0,2,0,4,0,1,0,1,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,2,0,0
multi_view_link_p_0_m_18_sw_0_5_s_0_5.json,0,3,1,2,0,0,1,0,3,0,2,1,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,1,0,4,0,0
multiple_view_p_0_m_5_sw_1_2_s_1_0.json,0,3,1,2,0,0,1,0,5,1,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,2,4,0,3
two_vertical_m_3_sw_1_2_s_1_2.json,0,2,0,2,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0
two_by_two_uneven_w_m_19_sw_0_7_s_1_2.json,0,4,0,6,0,2,1,0,4,2,1,1,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
hic_sw_0_7_s_1_2.json,4,1,0,0,0,0,0,1,5,1,0,0,1,1,0,2,0,0,0,0,0,4,0,1,0,2,3,0,0,0,1,1,0,0
three_composite_m_17_sw_0_7_s_1_2.json,0,3,0,5,0,1,1,0,3,1,2,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,1,0,4,0,0
basic_two_horizontal_orient_m_9_sw_0_7_s_2_0.json,0,2,0,2,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0
multiple_view_p_2_m_6_sw_1_0_s_1_0.json,0,3,1,2,0,0,1,0,5,1,1,0,1,0,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,2,4,0,3
multi_view_link_p_0_m_21_sw_0_5_s_0_7.json,0,3,1,2,0,0,1,0,3,1,0,0,2,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,1,0,4,0,0
two_by_two_p_0_m_22_sw_1_0_s_1_0.json,0,4,0,6,0,2,1,0,4,0,1,1,2,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
two_by_two_uneven_w_m_20_sw_0_7_s_1_0.json,0,4,0,6,0,2,1,0,4,1,1,2,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
circular_multi_row_bar_s_0_7.json,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
multiple_view_p_2_m_18_sw_1_0_s_1_2.json,0,3,1,2,0,0,1,0,5,1,1,0,1,0,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,2,4,0,3
basic_two_horizontal_orient_m_14_sw_2_0_s_1_0.json,0,2,0,2,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0
multiple_view_p_2_m_21_sw_1_0_s_1_0.json,0,3,1,2,0,0,1,0,5,0,0,1,2,0,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,2,4,0,3
single_cell_epi_simple_p_0_m_14_sw_2_0_s_0_7.json,3,7,0,2,0,0,1,0,14,5,1,0,1,2,0,1,0,1,1,1,0,0,1,0,0,3,8,0,0,0,2,2,0,0
basic_two_horizontal_p_0_m_11_sw_1_2_s_1_2.json,0,2,0,4,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,2,0,0
single_cell_epi_simple_p_0_m_2_sw_0_5_s_2_0.json,3,7,0,2,0,0,1,0,14,3,1,1,2,2,0,1,0,1,1,1,0,0,1,0,0,3,8,0,0,0,2,2,0,0
two_by_two_sq_uneven_h_m_11_sw_1_2_s_1_2.json,0,4,0,6,0,2,1,0,4,2,1,1,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
two_by_two_m_0_sw_1_0_s_1_2.json,0,4,0,6,0,2,1,0,4,0,2,2,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
two_vertical_m_5_sw_1_0_s_0_7.json,0,2,0,2,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0
breast_cancer_sw_2_0_s_2_0.json,5,0,0,1,0,0,0,1,11,0,0,0,0,3,0,0,0,1,4,0,0,0,1,0,4,3,2,1,0,0,3,0,0,1
basic_two_vertical_p_0_m_4_sw_1_0_s_1_0.json,0,2,0,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0
gene_annotation_simple_p_1_sw_1_2_s_0_5.json,6,0,0,1,0,0,2,0,10,0,0,0,0,4,0,0,0,0,6,0,0,0,6,0,0,3,3,0,0,0,6,8,0,0
two_by_two_p_2_m_22_sw_1_2_s_1_0.json,0,4,0,6,0,2,1,0,4,1,0,2,1,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
three_composite_v_m_0_sw_1_0_s_1_0.json,0,3,0,5,0,2,1,0,3,2,0,0,1,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,1,0,5,0,0
two_vertical_m_0_sw_1_2_s_2_0.json,0,2,0,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0
basic_two_horizontal_orient_m_14_sw_1_0_s_1_2.json,0,2,0,2,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0
three_composite_m_4_sw_1_2_s_0_7.json,0,3,0,5,0,1,1,0,3,0,1,1,1,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,1,0,4,0,0
two_by_two_p_4_m_24_sw_0_7_s_1_0.json,0,4,0,6,0,2,1,0,4,1,0,0,3,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
single_cell_epi_simple_p_0_m_7_sw_0_7_s_0_7.json,3,7,0,2,0,0,1,0,14,4,1,2,0,2,0,1,0,1,1,1,0,0,1,0,0,3,8,0,0,0,2,2,0,0
multi_row_area_sw_0_5_s_1_2.json,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
two_horizontal_m_5_sw_0_5_s_1_0.json,0,2,0,4,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,2,0,0
single_cell_epi_simple_p_0_m_14_sw_1_0_s_0_5.json,3,7,0,2,0,0,1,0,14,5,1,0,1,2,0,1,0,1,1,1,0,0,1,0,0,3,8,0,0,0,2,2,0,0
circos_m_0_sw_1_0_s_0_7.json,2,1,1,0,0,0,0,1,5,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0
two_by_two_p_1_m_8_sw_0_7_s_1_2.json,0,4,0,6,0,2,1,0,4,3,0,0,1,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
two_by_two_p_1_m_17_sw_0_7_s_1_0.json,0,4,0,6,0,2,1,0,4,0,2,2,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
three_composite_v_m_24_sw_1_2_s_0_7.json,0,3,0,5,0,2,1,0,3,1,1,0,1,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,1,0,5,0,0
single_cell_epi_p_0_m_7_sw_1_0_s_0_7.json,5,7,0,2,0,0,1,0,23,2,2,2,1,5,2,1,1,3,2,1,0,0,1,0,9,2,14,2,0,0,2,2,1,2
two_vertical_m_5_sw_2_0_s_0_5.json,0,2,0,2,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0
two_by_two_p_2_m_7_sw_0_7_s_0_7.json,0,4,0,6,0,2,1,0,4,1,2,0,1,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
two_by_two_m_0_sw_2_0_s_1_0.json,0,4,0,6,0,2,1,0,4,0,2,2,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
gene_annotation_simple_p_4_sw_2_0_s_2_0.json,6,0,0,1,0,0,2,0,10,0,0,0,0,4,0,0,0,0,6,0,0,0,6,0,0,3,3,0,0,0,6,8,0,0
multiple_view_p_0_m_21_sw_1_2_s_1_0.json,0,3,1,2,0,0,1,0,5,0,1,1,1,0,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,2,4,0,3
single_cell_epi_p_0_m_1_sw_1_2_s_1_2.json,5,7,0,2,0,0,1,0,23,1,2,2,2,5,2,1,1,3,2,1,0,0,1,0,9,2,14,2,0,0,2,2,1,2
gray_heatmap_sw_0_5_s_0_5.json,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
basic_two_horizontal_p_0_m_4_sw_1_0_s_1_0.json,0,2,0,4,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,2,0,0
three_composite_v_m_22_sw_1_0_s_1_2.json,0,3,0,5,0,2,1,0,3,0,1,0,2,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,1,0,5,0,0
two_by_two_p_4_m_5_sw_0_7_s_1_2.json,0,4,0,6,0,2,1,0,4,2,0,1,1,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
multi_view_circular_ideograms_m_0_sw_0_5_s_0_5.json,1,1,1,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0
single_cell_epi_simple_p_0_m_12_sw_1_2_s_1_0.json,3,7,0,2,0,0,1,0,14,1,3,0,3,2,0,1,0,1,1,1,0,0,1,0,0,3,8,0,0,0,2,2,0,0
two_horizontal_m_3_sw_0_7_s_0_5.json,0,2,0,4,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,2,0,0
two_by_two_uneven_h_m_0_sw_0_5_s_0_7.json,0,4,0,6,0,2,1,0,4,0,2,2,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
three_composite_m_2_sw_1_0_s_1_2.json,0,3,0,5,0,1,1,0,3,1,0,2,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,1,0,4,0,0
basic_two_horizontal_orient_m_12_sw_1_2_s_0_7.json,0,2,0,2,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0
two_by_two_sq_uneven_h_m_12_sw_1_2_s_2_0.json,0,4,0,6,0,2,1,0,4,3,1,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
single_cell_epi_simple_p_0_m_1_sw_0_5_s_1_2.json,3,7,0,2,0,0,1,0,14,2,3,1,1,2,0,1,0,1,1,1,0,0,1,0,0,3,8,0,0,0,2,2,0,0
multiple_view_p_3_m_14_sw_0_7_s_1_0.json,0,3,1,2,0,0,1,0,5,2,0,1,0,0,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,2,4,0,3
two_by_two_uneven_h_p_4_sw_0_7_s_0_7.json,0,4,0,6,0,2,1,0,4,1,1,1,1,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
multiple_view_p_0_m_18_sw_1_2_s_1_2.json,0,3,1,2,0,0,1,0,5,1,1,1,0,0,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,2,4,0,3
two_by_two_p_0_m_2_sw_0_7_s_1_2.json,0,4,0,6,0,2,1,0,4,2,1,1,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
single_cell_epi_p_0_m_15_sw_0_7_s_1_2.json,5,7,0,2,0,0,1,0,23,1,1,1,4,5,2,1,1,3,2,1,0,0,1,0,9,2,14,2,0,0,2,2,1,2
basic_two_horizontal_orient_m_3_sw_0_7_s_0_5.json,0,2,0,2,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0
two_by_two_uneven_w_m_1_sw_1_0_s_2_0.json,0,4,0,6,0,2,1,0,4,1,0,1,2,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
basic_two_horizontal_p_1_m_12_sw_0_7_s_1_2.json,0,2,0,4,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,2,0,0
multi_view_link_p_0_m_12_sw_0_5_s_2_0.json,0,3,1,2,0,0,1,0,3,2,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,1,0,4,0,0
three_composite_v_m_14_sw_1_2_s_1_2.json,0,3,0,5,0,2,1,0,3,0,1,0,2,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,1,0,5,0,0
single_cell_epi_simple_p_0_m_24_sw_1_0_s_1_0.json,3,7,0,2,0,0,1,0,14,3,1,3,0,2,0,1,0,1,1,1,0,0,1,0,0,3,8,0,0,0,2,2,0,0
three_composite_v_m_9_sw_1_0_s_0_7.json,0,3,0,5,0,2,1,0,3,1,1,0,1,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,1,0,5,0,0
multiple_view_p_0_m_17_sw_1_0_s_1_0.json,0,3,1,2,0,0,1,0,5,0,2,0,1,0,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,2,4,0,3
basic_two_horizontal_p_1_m_7_sw_1_0_s_0_7.json,0,2,0,4,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,2,0,0
two_by_two_sq_uneven_h_p_0_sw_0_7_s_0_7.json,0,4,0,6,0,2,1,0,4,1,1,1,1,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
single_cell_epi_simple_p_0_m_8_sw_0_5_s_0_5.json,3,7,0,2,0,0,1,0,14,4,0,1,2,2,0,1,0,1,1,1,0,0,1,0,0,3,8,0,0,0,2,2,0,0
basic_two_horizontal_p_1_m_1_sw_1_2_s_1_2.json,0,2,0,4,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,2,0,0
two_by_two_uneven_w_m_2_sw_2_0_s_1_0.json,0,4,0,6,0,2,1,0,4,1,2,1,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
single_cell_epi_simple_p_0_m_22_sw_1_2_s_0_5.json,3,7,0,2,0,0,1,0,14,1,2,0,4,2,0,1,0,1,1,1,0,0,1,0,0,3,8,0,0,0,2,2,0,0
two_by_two_p_3_m_4_sw_0_7_s_1_0.json,0,4,0,6,0,2,1,0,4,2,2,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
three_composite_v_m_12_sw_1_0_s_0_7.json,0,3,0,5,0,2,1,0,3,1,1,0,1,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,1,0,5,0,0
basic_two_horizontal_orient_m_5_sw_0_5_s_1_0.json,0,2,0,2,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0
two_by_two_p_2_m_14_sw_1_0_s_1_0.json,0,4,0,6,0,2,1,0,4,2,1,1,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
gene_annotation_simple_p_0_sw_1_0_s_2_0.json,6,0,0,1,0,0,2,0,10,0,0,0,0,4,0,0,0,0,6,0,0,0,6,0,0,3,3,0,0,0,6,8,0,0
basic_two_vertical_p_0_m_0_sw_1_0_s_1_2.json,0,2,0,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0
multiple_view_p_0_m_7_sw_1_0_s_0_7.json,0,3,1,2,0,0,1,0,5,1,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,2,4,0,3
two_vertical_m_1_sw_1_0_s_0_5.json,0,2,0,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0
two_by_two_p_3_m_15_sw_0_7_s_0_7.json,0,4,0,6,0,2,1,0,4,3,0,1,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
multiple_view_p_3_m_8_sw_1_0_s_1_2.json,0,3,1,2,0,0,1,0,5,1,0,2,0,0,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,2,4,0,3
basic_two_horizontal_p_0_m_15_sw_1_2_s_1_0.json,0,2,0,4,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,2,0,0
single_cell_epi_simple_p_0_m_10_sw_2_0_s_0_5.json,3,7,0,2,0,0,1,0,14,0,3,0,4,2,0,1,0,1,1,1,0,0,1,0,0,3,8,0,0,0,2,2,0,0
single_cell_epi_simple_p_0_m_15_sw_1_2_s_2_0.json,3,7,0,2,0,0,1,0,14,3,2,1,1,2,0,1,0,1,1,1,0,0,1,0,0,3,8,0,0,0,2,2,0,0
basic_two_horizontal_orient_m_10_sw_2_0_s_1_2.json,0,2,0,2,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0
multiple_view_p_2_m_4_sw_1_2_s_0_7.json,0,3,1,2,0,0,1,0,5,1,1,0,1,0,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,2,4,0,3
multi_row_line_sw_0_7_s_1_2.json,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
two_by_two_p_0_m_20_sw_1_2_s_0_7.json,0,4,0,6,0,2,1,0,4,2,0,1,1,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
two_by_two_uneven_w_m_9_sw_1_2_s_1_2.json,0,4,0,6,0,2,1,0,4,2,0,0,2,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
two_by_two_uneven_w_m_22_sw_0_5_s_0_7.json,0,4,0,6,0,2,1,0,4,0,2,1,1,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
two_by_two_uneven_w_m_24_sw_0_7_s_1_2.json,0,4,0,6,0,2,1,0,4,1,0,3,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
gene_annotation_simple_p_3_sw_2_0_s_1_0.json,6,0,0,1,0,0,2,0,10,0,0,0,0,4,0,0,0,0,6,0,0,0,6,0,0,3,3,0,0,0,6,8,0,0
multiple_view_p_1_m_16_sw_0_7_s_0_7.json,0,3,1,2,0,0,1,0,5,1,0,1,1,0,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,2,4,0,3
three_composite_v_p_0_m_10_sw_0_7_s_1_0.json,0,3,0,5,0,2,1,0,3,0,1,0,2,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,1,0,5,0,0
multi_view_circular_ideograms_m_1_sw_0_7_s_2_0.json,1,1,1,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0
two_horizontal_m_2_sw_0_5_s_2_0.json,0,2,0,4,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,2,0,0
multiple_view_p_2_m_2_sw_1_0_s_1_2.json,0,3,1,2,0,0,1,0,5,1,0,1,1,0,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,2,4,0,3
multiple_view_p_2_m_23_sw_1_2_s_0_7.json,0,3,1,2,0,0,1,0,5,0,0,1,2,0,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,2,4,0,3
three_composite_m_13_sw_0_7_s_1_0.json,0,3,0,5,0,1,1,0,3,2,0,0,1,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,1,0,4,0,0
two_by_two_sq_uneven_h_m_13_sw_1_0_s_0_5.json,0,4,0,6,0,2,1,0,4,1,0,2,1,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
two_vertical_m_7_sw_1_2_s_1_0.json,0,2,0,2,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0
multiple_view_p_0_m_1_sw_1_2_s_1_2.json,0,3,1,2,0,0,1,0,5,1,1,1,0,0,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,2,4,0,3
basic_two_vertical_p_0_m_6_sw_1_2_s_0_7.json,0,2,0,2,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0
basic_two_horizontal_orient_m_2_sw_0_5_s_2_0.json,0,2,0,2,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0
two_vertical_m_12_sw_1_0_s_1_2.json,0,2,0,2,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0
multi_view_link_p_0_m_1_sw_0_7_s_1_0.json,0,3,1,2,0,0,1,0,3,2,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,1,0,4,0,0
two_by_two_uneven_w_m_0_sw_1_2_s_0_5.json,0,4,0,6,0,2,1,0,4,0,0,3,1,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
single_cell_epi_simple_p_0_m_20_sw_2_0_s_1_0.json,3,7,0,2,0,0,1,0,14,2,4,1,0,2,0,1,0,1,1,1,0,0,1,0,0,3,8,0,0,0,2,2,0,0
multiple_view_p_2_m_15_sw_1_0_s_0_7.json,0,3,1,2,0,0,1,0,5,0,0,1,2,0,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,2,4,0,3
multi_view_link_p_0_m_13_sw_0_7_s_0_5.json,0,3,1,2,0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,1,0,4,0,0
basic_two_vertical_p_0_m_15_sw_0_7_s_1_2.json,0,2,0,2,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0
two_by_two_p_0_m_10_sw_1_2_s_1_2.json,0,4,0,6,0,2,1,0,4,2,0,2,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
single_cell_epi_simple_p_1_m_13_sw_0_5_s_0_7.json,3,7,0,2,0,0,1,0,14,2,1,1,3,2,0,1,0,1,1,1,0,0,1,0,0,3,8,0,0,0,2,2,0,0
two_vertical_m_8_sw_1_0_s_1_2.json,0,2,0,2,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0
two_by_two_uneven_w_m_5_sw_2_0_s_2_0.json,0,4,0,6,0,2,1,0,4,2,0,0,2,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
two_by_two_uneven_w_m_12_sw_0_5_s_1_2.json,0,4,0,6,0,2,1,0,4,1,1,2,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
single_cell_epi_simple_p_0_m_19_sw_2_0_s_1_2.json,3,7,0,2,0,0,1,0,14,2,0,0,5,2,0,1,0,1,1,1,0,0,1,0,0,3,8,0,0,0,2,2,0,0
single_cell_epi_simple_p_0_m_9_sw_0_7_s_2_0.json,3,7,0,2,0,0,1,0,14,1,4,0,2,2,0,1,0,1,1,1,0,0,1,0,0,3,8,0,0,0,2,2,0,0
two_horizontal_m_11_sw_0_7_s_1_2.json,0,2,0,4,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,2,0,0
multiple_view_p_3_m_7_sw_1_2_s_1_0.json,0,3,1,2,0,0,1,0,5,1,1,0,1,0,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,2,4,0,3
two_by_two_uneven_w_m_14_sw_0_7_s_0_7.json,0,4,0,6,0,2,1,0,4,2,1,1,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
single_cell_epi_simple_p_0_m_23_sw_1_0_s_2_0.json,3,7,0,2,0,0,1,0,14,0,0,3,4,2,0,1,0,1,1,1,0,0,1,0,0,3,8,0,0,0,2,2,0,0
two_by_two_p_0_m_16_sw_1_0_s_0_7.json,0,4,0,6,0,2,1,0,4,0,2,2,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,1,0,6,0,0
multi_view_link_p_0_m_15_sw_0_5_s_1_0.json,0,3,1,2,0,0,1,0,3,0,1,1,1,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,1,0,4,0,0
